Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2020/10/5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/6,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/10/9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/10/12,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/13,8,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020/10/14,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/15,11,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020/10/16,9,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/17,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/10/18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020/10/19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/20,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/10/21,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/10/22,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020/10/23,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/24,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/25,7,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/26,5,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/28,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020/10/29,11,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/10/30,11,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2020/10/31,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020/11/2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/3,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/4,12,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020/11/5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/11/6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020/11/8,11,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/9,12,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/10,10,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/11,16,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/12,13,2,0,0,2,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/13,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/15,18,3,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/11/16,10,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/11/17,9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/18,21,3,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2020/11/19,20,7,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/20,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/21,7,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/11/22,8,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/23,12,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/24,21,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/11/25,29,6,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3,0,0,1,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/26,23,7,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/11/27,32,9,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,6,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/11/28,13,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/29,20,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/11/30,33,5,0,1,0,0,0,1,2,0,1,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/12/1,41,14,0,0,0,0,0,1,0,0,0,3,1,5,1,0,0,0,0,0,0,0,1,2,1,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/2,27,5,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,1,1,1,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/3,43,11,0,0,0,0,0,0,0,0,0,4,0,8,6,0,0,0,0,0,0,0,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2020/12/4,32,13,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/5,20,4,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2020/12/6,47,15,0,2,0,0,0,0,0,0,0,3,1,6,2,0,0,0,0,0,0,0,3,3,1,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/7,38,6,0,0,1,0,0,0,1,0,1,1,2,6,2,0,0,0,0,0,0,1,2,2,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/8,45,9,0,0,0,0,0,0,0,0,1,7,0,5,2,0,0,0,0,0,0,1,0,4,0,0,0,9,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
2020/12/9,37,16,0,2,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2020/12/10,32,5,0,0,0,0,0,0,1,0,0,2,2,5,0,0,0,0,0,0,0,3,1,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/12/11,28,10,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/12,23,6,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/13,58,22,0,1,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,2,1,0,0,2,14,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
2020/12/14,45,11,0,2,0,0,0,0,1,0,1,0,3,9,1,3,0,0,0,0,1,1,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/15,51,11,0,0,0,0,0,1,0,0,1,1,1,10,1,0,0,0,0,0,0,0,2,2,1,0,1,11,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/12/16,44,6,0,0,0,0,0,0,2,1,0,2,2,0,2,0,0,0,0,0,0,0,3,3,1,0,0,12,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/12/17,45,13,0,2,0,0,1,1,0,0,1,1,0,4,1,0,0,0,0,1,2,1,0,2,0,0,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/12/18,45,10,0,2,0,0,0,0,0,0,1,0,2,5,5,0,0,0,0,0,0,1,1,4,0,0,0,9,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/12/19,27,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0
2020/12/20,44,8,0,0,0,0,1,1,0,1,2,2,0,1,1,0,0,0,0,0,1,0,2,5,0,0,0,11,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2
2020/12/21,50,7,0,2,0,0,0,0,0,0,1,2,2,1,4,0,0,0,0,0,0,2,2,5,0,0,1,12,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2020/12/22,56,10,0,0,0,0,0,3,1,0,0,5,1,10,2,0,0,0,0,0,0,1,1,6,0,0,0,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
2020/12/23,55,4,0,2,1,0,0,1,0,2,2,5,2,9,5,0,0,0,0,0,1,1,2,3,0,0,0,7,3,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
2020/12/24,50,8,0,0,0,0,0,0,0,0,0,1,1,10,3,0,0,0,0,1,1,1,2,8,0,0,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/12/25,58,4,1,0,0,0,1,2,0,0,0,1,2,10,6,0,0,0,0,0,0,1,0,3,1,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/26,39,7,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,6,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/12/27,54,5,0,0,0,0,1,2,1,0,5,3,0,6,1,0,0,0,0,0,0,0,0,1,0,0,2,13,8,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/12/28,43,6,1,1,0,0,1,0,0,0,0,4,1,5,0,0,0,0,0,0,1,0,2,7,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/12/29,65,3,0,1,2,0,0,1,0,0,3,3,2,4,8,0,0,0,0,0,1,2,1,4,1,0,0,8,10,2,0,0,0,0,5,0,0,0,1,0,1,0,1,0,0,0,1,0
2020/12/30,46,5,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,1,1,0,0,1,0,3,1,0,0,9,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2020/12/31,54,3,0,0,0,0,1,1,2,0,1,4,4,4,3,0,0,0,0,0,0,1,0,5,0,1,6,9,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/1/1,34,4,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,0,2,0,0,0,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
2021/1/2,51,12,0,0,0,0,0,0,0,0,1,4,3,1,3,0,0,0,0,0,0,1,0,5,1,1,0,7,1,1,0,0,0,0,5,0,0,0,0,1,0,0,1,3,0,0,0,0
2021/1/3,56,4,0,0,0,0,0,1,0,0,0,4,0,2,2,0,0,0,0,0,0,1,0,6,1,0,4,11,8,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,4,0,2
2021/1/4,64,3,0,0,0,0,0,2,0,1,1,6,0,14,5,0,0,0,0,0,2,2,1,5,0,0,5,7,4,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2021/1/5,72,5,0,0,0,0,0,2,1,0,1,4,4,8,6,0,0,0,0,0,0,1,2,7,0,1,2,10,10,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1
2021/1/6,66,2,0,0,0,0,0,1,0,0,1,8,3,11,4,0,0,1,0,0,0,1,2,9,0,0,2,8,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
2021/1/7,75,10,0,1,0,0,0,1,0,2,0,5,0,7,4,0,0,0,0,0,0,1,2,8,1,1,3,19,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0
2021/1/8,64,4,0,0,1,0,0,0,1,0,0,2,5,8,7,0,0,0,0,0,0,1,0,7,0,1,0,10,5,0,0,1,0,0,4,0,0,1,0,1,3,0,0,1,1,0,0,0
2021/1/9,48,6,0,0,0,0,1,0,0,1,0,0,3,3,4,0,0,0,0,0,0,1,1,3,1,0,0,7,9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0
2021/1/10,50,5,0,0,0,0,0,2,0,2,5,0,1,4,3,0,0,0,0,0,0,0,2,9,0,0,0,7,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2021/1/11,51,3,0,0,0,0,0,0,0,4,0,6,3,2,1,0,0,0,0,0,0,1,2,4,0,0,7,10,2,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2021/1/12,88,4,0,0,0,0,1,0,1,0,2,5,9,13,4,0,0,1,0,0,1,2,1,9,0,0,0,13,9,1,0,0,0,0,4,1,0,0,0,0,3,0,2,1,0,0,0,1
2021/1/13,82,3,0,0,0,0,1,0,0,0,1,2,8,3,13,2,0,0,0,0,1,3,5,9,1,1,0,11,11,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1
2021/1/14,65,6,0,0,1,0,0,0,0,1,1,1,0,10,4,0,0,0,0,0,1,1,2,8,0,1,2,12,4,0,1,0,0,1,4,0,0,1,0,0,2,0,0,0,1,0,0,0
2021/1/15,66,7,0,0,1,0,1,2,1,1,2,0,5,3,9,0,0,0,0,0,0,1,1,11,0,0,0,12,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2021/1/16,55,4,0,0,1,0,0,1,2,0,0,11,4,5,4,0,1,1,0,0,0,1,1,1,0,1,0,4,3,0,1,0,0,0,3,0,0,0,0,1,0,1,1,1,1,0,1,0
2021/1/17,47,2,0,0,0,0,0,0,1,1,0,6,5,3,3,0,0,0,1,0,0,0,2,6,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0
2021/1/18,99,6,0,0,1,0,0,1,0,4,0,7,7,16,5,2,0,1,0,0,2,4,0,7,1,0,6,13,1,1,0,0,0,0,2,0,0,1,1,0,4,0,1,3,0,2,0,0
2021/1/19,96,5,1,0,1,0,0,0,0,5,1,8,8,10,8,0,0,0,0,1,0,0,0,7,0,1,5,12,4,0,0,0,0,0,1,0,0,0,1,0,8,0,1,4,1,1,0,2
2021/1/20,87,6,0,0,0,0,0,1,2,1,0,2,5,7,9,0,0,1,0,0,3,2,0,4,1,0,1,19,9,0,0,0,0,0,4,0,1,3,1,0,4,0,0,0,0,0,0,1
2021/1/21,105,4,0,0,0,0,0,0,1,4,3,6,9,9,7,0,0,0,0,0,0,1,4,8,2,5,3,16,10,0,1,0,0,1,1,1,0,2,0,0,3,0,0,0,2,1,0,1
2021/1/22,84,4,0,0,0,0,0,0,3,2,1,6,5,9,5,0,0,0,0,0,2,1,0,5,1,1,0,14,12,2,0,0,0,0,3,2,1,1,0,0,4,0,0,0,0,0,0,0
2021/1/23,65,4,0,0,0,0,0,1,2,1,1,3,3,3,8,0,0,0,1,0,0,2,1,4,0,0,0,10,8,1,0,0,0,0,4,0,0,1,0,0,4,0,2,0,1,0,0,0
2021/1/24,74,6,2,0,0,0,0,1,0,2,0,2,2,14,1,0,0,1,0,0,0,0,0,6,0,0,11,7,2,1,1,0,0,0,2,1,1,0,0,0,0,0,1,7,1,1,1,0
2021/1/25,94,4,0,1,0,0,0,0,2,2,1,7,5,13,11,2,0,0,1,0,1,2,3,4,0,1,0,14,9,0,0,0,0,0,1,2,0,1,0,0,3,0,0,3,0,1,0,0
2021/1/26,109,6,0,0,0,0,0,3,1,0,0,4,6,18,13,0,0,0,1,1,3,0,1,7,1,0,3,23,7,0,0,0,0,0,1,1,0,0,0,0,1,0,2,4,0,0,2,0
2021/1/27,90,3,2,1,0,0,0,2,4,1,1,5,4,20,9,0,0,1,1,0,2,0,2,4,0,1,2,15,2,0,0,0,0,0,2,2,0,0,1,1,0,0,2,0,0,0,0,0
2021/1/28,94,3,0,0,0,0,0,1,2,1,0,6,10,17,11,0,0,0,2,0,1,0,0,9,0,1,3,10,10,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2021/1/29,108,6,0,0,0,0,0,0,0,3,1,9,5,19,18,0,0,0,0,0,1,1,0,6,0,1,0,10,10,1,0,0,0,0,1,3,0,0,0,0,11,0,1,0,1,0,0,0
2021/1/30,68,5,0,0,0,0,0,1,0,1,0,10,7,3,6,0,0,0,0,0,0,1,0,2,0,0,0,11,8,1,1,0,0,0,0,2,0,0,0,0,6,0,1,2,0,0,0,0
2021/1/31,72,5,0,0,0,0,0,0,4,1,2,8,4,8,6,1,0,0,1,1,0,0,2,4,0,1,7,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,1,0
2021/2/1,118,1,0,0,0,2,0,2,2,2,0,7,14,23,8,0,0,0,0,0,2,0,1,5,0,2,2,16,11,1,0,0,0,0,2,2,0,0,2,0,6,0,3,0,0,0,0,2
2021/2/2,108,3,0,1,0,0,0,4,0,0,0,10,3,32,13,2,0,0,0,1,0,1,1,5,2,0,1,12,9,0,0,0,0,0,0,1,1,0,0,0,3,2,1,0,0,0,0,0
2021/2/3,115,1,0,1,0,0,0,2,3,0,1,11,9,25,19,0,0,0,0,0,1,3,2,10,2,0,3,7,8,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0
2021/2/4,108,5,0,0,0,1,0,0,1,0,3,13,6,22,14,0,0,0,1,0,0,3,2,9,0,0,2,12,3,1,0,0,0,4,0,1,0,0,0,3,0,0,1,1,0,0,0,0
2021/2/5,95,2,0,0,0,0,0,3,3,4,1,4,8,21,11,0,0,1,1,0,0,2,2,7,0,0,0,14,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
2021/2/6,57,1,0,0,0,0,0,1,3,2,0,6,6,6,6,0,0,0,1,0,0,3,0,7,1,0,0,7,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2021/2/7,81,5,0,0,1,0,0,2,2,1,0,6,2,12,3,0,0,1,0,0,0,1,0,7,1,0,7,11,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,2,0,0,0,2
2021/2/8,81,2,0,0,0,0,0,1,1,1,0,9,2,18,14,1,0,0,0,0,0,2,1,0,3,0,2,12,4,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0
2021/2/9,121,1,1,0,0,0,1,0,5,0,0,11,16,25,17,0,0,0,0,0,0,3,2,10,1,2,3,10,8,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
2021/2/10,96,2,1,0,0,1,0,0,1,0,3,14,9,21,12,0,0,0,1,0,0,0,2,5,1,0,0,6,7,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,2
2021/2/11,75,2,1,0,0,0,1,2,1,1,0,5,2,15,3,0,0,0,0,1,0,2,0,5,1,4,5,8,8,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
2021/2/12,63,5,0,0,0,0,0,2,3,0,0,5,13,11,3,0,0,0,0,0,0,0,1,1,1,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1
2021/2/13,40,2,1,0,0,0,0,1,3,0,0,3,4,6,1,0,0,0,1,0,0,2,0,4,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,1
2021/2/14,63,1,0,0,0,1,0,0,4,1,2,11,3,6,1,0,0,0,0,0,2,5,0,3,3,0,3,4,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,3,0,1,1,1
